constituency_no,constituency_name,total_electors,serial_no,candidate_name,sex,age,category,party,symbol,general_votes,postal_votes,total_votes,vote_pct,winner
131,VAMANAPURAM,200798,7,Attukal Aji,MALE,51,GENERAL,IND,Television,397,23,420,0.29,FALSE
131,VAMANAPURAM,200798,8,R. Murali,MALE,63,GENERAL,IND,Dish Antenna,293,17,310,0.21,FALSE
131,VAMANAPURAM,200798,10,Navas C. M.,MALE,42,GENERAL,IND,Ring,101,33,134,0.09,FALSE
131,VAMANAPURAM,200798,11,Bharathanoor Maniraj,MALE,43,SC,IND,Pot,129,3,132,0.09,FALSE
132,KAZHAKKOOTTAM,194752,1,Kadakampally Surendran,MALE,68,GENERAL,CPI(M),"Hammer, Sickle and Star",62176,1514,63690,46.04,TRUE
132,KAZHAKKOOTTAM,194752,2,Sobha Surendran,FEMALE,46,GENERAL,BJP,Lotus,39504,689,40193,29.06,FALSE
132,KAZHAKKOOTTAM,194752,3,Dr. S. S. Lal,MALE,58,GENERAL,INC,Hand,32198,797,32995,23.85,FALSE
132,KAZHAKKOOTTAM,194752,,NOTA,,,,NOTA,NOTA,655,13,668,0.48,FALSE
132,KAZHAKKOOTTAM,194752,5,Kochumani,MALE,52,GENERAL,BSP,Elephant,370,7,377,0.27,FALSE
132,KAZHAKKOOTTAM,194752,6,V. Sasikumaran Nair,MALE,72,GENERAL,IND,Battery torch,123,6,129,0.09,FALSE
132,KAZHAKKOOTTAM,194752,7,Lalumon,MALE,38,GENERAL,IND,Pineapple,111,1,112,0.08,FALSE
132,KAZHAKKOOTTAM,194752,8,Syamlal,MALE,38,GENERAL,IND,DIAMOND,85,0,85,0.06,FALSE
132,KAZHAKKOOTTAM,194752,9,Adv. Sen A. G.,MALE,48,SC,IND,Almirah,71,5,76,0.05,FALSE
133,VATTIYOORKAVU,208543,1,Adv.V.K.PRASANTH,MALE,39,GENERAL,CPI(M),"Hammer, Sickle and Star",59193,1918,61111,44.4,TRUE
133,VATTIYOORKAVU,208543,2,Adv.V.V.RAJESH,MALE,45,GENERAL,BJP,Lotus,38558,1038,39596,28.77,FALSE
133,VATTIYOORKAVU,208543,3,Adv.VEENA.S.NAIR,FEMALE,31,GENERAL,INC,Hand,34292,1163,35455,25.76,FALSE
133,VATTIYOORKAVU,208543,,NOTA,,,,NOTA,NOTA,844,10,854,0.62,FALSE
133,VATTIYOORKAVU,208543,5,N.MURALI,MALE,60,SC,BSP,Elephant,413,6,419,0.3,FALSE
133,VATTIYOORKAVU,208543,6,A.SHYJU,MALE,36,GENERAL,SUCI,Battery torch,200,1,201,0.15,FALSE
134,THIRUVANANTHAPURAM,203584,1,Adv.ANTONY RAJU,MALE,66,GENERAL,JKC,Auto- Rickshaw,47950,798,48748,38.01,TRUE
134,THIRUVANANTHAPURAM,203584,2,V .S .Sivakumar,MALE,60,GENERAL,INC,Hand,40804,855,41659,32.49,FALSE
134,THIRUVANANTHAPURAM,203584,3,KRISHNAKUMAR G,MALE,53,GENERAL,BJP,Lotus,34371,625,34996,27.29,FALSE
134,THIRUVANANTHAPURAM,203584,,NOTA,,,,NOTA,NOTA,1034,20,1054,0.82,FALSE
134,THIRUVANANTHAPURAM,203584,5,ABHILASH VADAKKAN,MALE,38,GENERAL,IND,Television,433,3,436,0.34,FALSE
134,THIRUVANANTHAPURAM,203584,6,A .Saboora,FEMALE,42,GENERAL,SUCI,Battery torch,356,10,366,0.29,FALSE
134,THIRUVANANTHAPURAM,203584,7,RAJU ANTONY,MALE,65,GENERAL,IND,Pineapple,281,8,289,0.23,FALSE
134,THIRUVANANTHAPURAM,203584,8,CHALA MOHANAN D,MALE,54,SC,IND,Tractor Chalata Kisan,238,7,245,0.19,FALSE
134,THIRUVANANTHAPURAM,203584,9,ANTONY RAJU S/o Raju,MALE,38,GENERAL,IND,Bead Necklace,185,5,190,0.15,FALSE
134,THIRUVANANTHAPURAM,203584,10,SIVAKUMAR. K S/o Kumara Swamy,MALE,45,GENERAL,IND,Glass Tumbler,161,3,164,0.13,FALSE
134,THIRUVANANTHAPURAM,203584,11,KRISHNAKUMAR T .S S/o Sankarankutty,MALE,53,GENERAL,IND,Cauliflower,87,2,89,0.07,FALSE
135,NEMOM,204718,1,V.Sivankutty,MALE,66,GENERAL,CPI(M),"Hammer, Sickle and Star",54452,1385,55837,38.24,TRUE
135,NEMOM,204718,2,Kummanam Rajasekharan,MALE,68,GENERAL,BJP,Lotus,50856,1032,51888,35.54,FALSE
135,NEMOM,204718,3,K.Muraleedharan,MALE,63,GENERAL,INC,Hand,35532,992,36524,25.01,FALSE
135,NEMOM,204718,,NOTA,,,,NOTA,NOTA,749,7,756,0.52,FALSE
135,NEMOM,204718,5,D.Vijayan,MALE,58,SC,BSP,Elephant,352,4,356,0.24,FALSE
135,NEMOM,204718,6,Jain Wilson,MALE,61,GENERAL,IND,Battery torch,164,1,165,0.11,FALSE
135,NEMOM,204718,7,Arampally Vijayaraj,MALE,41,SC,IND,Tractor Chalata Kisan,136,2,138,0.09,FALSE
135,NEMOM,204718,8,L Sathyan Nadar,MALE,48,GENERAL,IND,Window,100,0,100,0.07,FALSE
135,NEMOM,204718,9,Balachandran Valkannadi,MALE,53,GENERAL,IND,Ring,84,1,85,0.06,FALSE
135,NEMOM,204718,10,Shine Raj.B,MALE,31,GENERAL,IND,COCONUT FARM,65,5,70,0.05,FALSE
135,NEMOM,204718,11,Rajasekharan,MALE,74,GENERAL,IND,Funnel,46,4,50,0.03,FALSE
135,NEMOM,204718,12,Muraleedharan Nair,MALE,50,GENERAL,IND,Pot,46,2,48,0.03,FALSE
136,ARUVIKKARA,193873,1,Adv. G. Steephen,MALE,51,GENERAL,CPI(M),"Hammer, Sickle and Star",64795,1981,66776,45.83,TRUE
136,ARUVIKKARA,193873,2,K. S. Sabarinadhan,MALE,37,GENERAL,INC,Hand,59877,1853,61730,42.37,FALSE
136,ARUVIKKARA,193873,3,C. Sivankutty,MALE,58,GENERAL,BJP,Lotus,15060,319,15379,10.55,FALSE
136,ARUVIKKARA,193873,4,Krishnankutty. M,MALE,40,SC,BSP,Elephant,904,19,923,0.63,FALSE
136,ARUVIKKARA,193873,,NOTA,,,,NOTA,NOTA,885,15,900,0.62,FALSE
137,PARASSALA,220246,1,C.K.HAREENDRAN,MALE,64,GENERAL,CPI(M),"Hammer, Sickle and Star",76302,2246,78548,48.16,TRUE
137,PARASSALA,220246,2,AN SAJITHA RESSAL.R.K,FEMALE,53,GENERAL,INC,Hand,51273,1447,52720,32.33,FALSE
137,PARASSALA,220246,3,KARAMANA JAYAN,MALE,56,GENERAL,BJP,Lotus,29195,655,29850,18.3,FALSE
137,PARASSALA,220246,4,J.R.JAYAKUMAR,MALE,60,SC,BSP,Elephant,775,3,778,0.48,FALSE
137,PARASSALA,220246,,NOTA,,,,NOTA,NOTA,623,7,630,0.39,FALSE
137,PARASSALA,220246,6,SHAJU PALIYODU,MALE,45,GENERAL,IND,Football,400,2,402,0.25,FALSE
137,PARASSALA,220246,7,SELVARAJ.J.R,MALE,42,GENERAL,IND,Violin,159,3,162,0.1,FALSE
138,KATTAKKADA,196792,1,Adv I B SATHEESH,MALE,50,GENERAL,CPI(M),"Hammer, Sickle and Star",64159,2134,66293,45.49,TRUE
138,KATTAKKADA,196792,2,MALAYINKEEZHU VENUGOPAL,MALE,51,GENERAL,INC,Hand,41723,1339,43062,29.55,FALSE
138,KATTAKKADA,196792,3,P.K KRISHNADAS,MALE,64,GENERAL,BJP,Lotus,33855,787,34642,23.77,FALSE
138,KATTAKKADA,196792,,NOTA,,,,NOTA,NOTA,688,13,701,0.48,FALSE
138,KATTAKKADA,196792,5,KANDALA SURESH,MALE,40,SC,BSP,Elephant,623,5,628,0.43,FALSE
138,KATTAKKADA,196792,6,SREEKALA NADAR,FEMALE,47,GENERAL,IND,COCONUT FARM,256,10,266,0.18,FALSE
138,KATTAKKADA,196792,7,SYRIAC DAMIAN V. P,MALE,57,GENERAL,IND,Bicycle Pump,124,3,127,0.09,FALSE
139,KOVALAM,219341,1,Adv. M. VINCENT,MALE,53,GENERAL,INC,Hand,72676,2192,74868,47.06,TRUE
139,KOVALAM,219341,2,NEELALOHITHADASAN NADAR,MALE,73,GENERAL,JD(S),A lady farmer carrying paddy on her head,61582,1724,63306,39.79,FALSE
139,KOVALAM,219341,3,VISHNUPURAM CHANDRASEKHARAN,MALE,58,GENERAL,BJP,Lotus,18267,397,18664,11.73,FALSE
139,KOVALAM,219341,,NOTA,,,,NOTA,NOTA,758,15,773,0.49,FALSE
139,KOVALAM,219341,5,KANCHAMPAZHINJI SASIKUMAR,MALE,58,SC,BSP,Elephant,635,6,641,0.4,FALSE
139,KOVALAM,219341,6,PRINCE V.S.,MALE,25,GENERAL,IND,Battery torch,402,15,417,0.26,FALSE
139,KOVALAM,219341,7,VENGANOOR ASOKAN,MALE,63,SC,IND,Pot,268,16,284,0.18,FALSE
139,KOVALAM,219341,8,AJIL R.A.,MALE,25,GENERAL,IND,Balloon,141,6,147,0.09,FALSE
140,NEYYATTINKARA,187559,1,K. ANSALAN,MALE,55,GENERAL,CPI(M),"Hammer, Sickle and Star",63345,2152,65497,47.02,TRUE
140,NEYYATTINKARA,187559,2,SELVARAJ. R,MALE,72,GENERAL,INC,Hand,49451,1784,51235,36.78,FALSE
140,NEYYATTINKARA,187559,3,CHENKAL. S. RAJASEKHARAN NAIR,MALE,65,GENERAL,BJP,Lotus,20475,534,21009,15.08,FALSE
140,NEYYATTINKARA,187559,,NOTA,,,,NOTA,NOTA,892,15,907,0.65,FALSE
140,NEYYATTINKARA,187559,5,PREMAKUMAR. T. R,MALE,46,SC,BSP,Elephant,626,17,643,0.46,FALSE
